3.402526900000000154e+01 1.000000000000000000e+00 2.491331200000000123e+01 2.141854000000000110e-04 8.388197599999999454e+01 9.554893300000000522e+01 1.180046000000000069e-13 4.327932000000000155e-04 -4.390310000000000322e-05 -1.149286999999999942e-09
3.235739900000000091e+01 1.000000000000000000e+00 2.250864199999999826e+01 2.114450999999999993e-04 8.150351299999999810e+01 9.099898399999999299e+01 3.724125000000000047e-13 1.441437999999999964e-03 -1.469254999999999878e-04 -3.655723999999999897e-09
3.076895299999999978e+01 9.999989999999999712e-01 2.033105700000000127e+01 2.088205000000000042e-04 7.861164899999999989e+01 8.666570500000000266e+01 1.109672999999999971e-12 4.466241000000000134e-03 -4.677934000000000129e-04 -1.138363000000000073e-08
2.925614699999999857e+01 9.999970000000000248e-01 1.836078699999999841e+01 2.063270999999999985e-04 7.446306300000000533e+01 8.253876999999999953e+01 3.095774000000000133e-12 1.291659000000000036e-02 -1.391461000000000087e-03 -3.422983999999999809e-08
2.781538000000000110e+01 9.999919999999999920e-01 1.658105799999999874e+01 2.040141999999999889e-04 6.770214400000000410e+01 7.860835699999999804e+01 7.975348999999999766e-12 3.448970999999999981e-02 -3.912554000000000379e-03 -9.773205999999999720e-08
2.644322000000000017e+01 9.999759999999999760e-01 1.497930799999999962e+01 2.020028000000000101e-04 5.689473900000000128e+01 7.486510499999999979e+01 1.915398999999999925e-11 8.585160000000000013e-02 -1.028752999999999959e-02 -2.609203000000000127e-07
2.513640200000000036e+01 9.999379999999999935e-01 1.354964799999999947e+01 2.005571000000000046e-04 4.326720600000000161e+01 7.130010500000000206e+01 4.213187000000000110e-11 1.958284000000000136e-01 -2.537274000000000126e-02 -6.495705000000000262e-07
2.389181299999999908e+01 9.998500000000000165e-01 1.229671500000000073e+01 2.001987000000000048e-04 3.042699800000000110e+01 6.790486699999999587e+01 8.682345000000000482e-11 4.185459999999999736e-01 -5.853251000000000287e-02 -1.507627999999999900e-06
2.270648999999999873e+01 9.996629999999999683e-01 1.124154599999999959e+01 2.018756000000000023e-04 2.144069800000000114e+01 6.467130400000000634e+01 1.649170999999999908e-10 8.254610000000000003e-01 -1.266761000000000137e-01 -3.270368999999999842e-06
2.157760999999999996e+01 9.992879999999999541e-01 1.043158000000000030e+01 2.072405000000000091e-04 1.605079299999999876e+01 6.159172000000000224e+01 2.933727000000000244e-10 1.528783000000000003e+00 -2.601001000000000007e-01 -6.706923999999999925e-06
2.050248699999999857e+01 9.985849999999999449e-01 9.948100999999999416e+00 2.188397999999999982e-04 1.313267600000000002e+01 5.865878500000000173e+01 4.898864000000000424e-10 2.672210000000000196e+00 -5.039879999999999916e-01 -1.291294999999999975e-05
1.947855900000000062e+01 9.973340000000000538e-01 9.923937999999999704e+00 2.405219000000000053e-04 1.174663100000000071e+01 5.586551000000000045e+01 8.062112999999999496e-10 4.642253000000000185e+00 -9.321962999999999777e-01 -2.359103000000000035e-05
1.850339100000000059e+01 9.952199999999999935e-01 1.055965400000000010e+01 2.777424000000000125e-04 1.172161000000000008e+01 5.320525099999999696e+01 1.211910000000000006e-09 7.460040000000000227e+00 -1.653669000000000056e+00 -4.107799000000000140e-05
1.757465900000000047e+01 9.918109999999999982e-01 1.212901300000000049e+01 3.376690000000000225e-04 1.292492799999999953e+01 5.067167100000000346e+01 1.733060999999999916e-09 1.155194999999999972e+01 -2.809794000000000125e+00 -6.825190000000000293e-05
1.669015299999999868e+01 9.865450000000000053e-01 1.500783900000000060e+01 4.291526000000000151e-04 1.557633900000000082e+01 4.825873800000000102e+01 2.386633000000000189e-09 1.738807999999999865e+01 -4.607207999999999970e+00 -1.084672000000000040e-04
1.584776500000000077e+01 9.787230000000000096e-01 1.974146599999999907e+01 5.634213000000000329e-04 2.014525300000000030e+01 4.596070300000000231e+01 3.124040999999999800e-09 2.496659000000000006e+01 -7.380436999999999692e+00 -1.664636999999999898e-04
1.504548999999999914e+01 9.675120000000000386e-01 2.700493700000000175e+01 7.530418999999999568e-04 2.723700399999999888e+01 4.377209700000000225e+01 3.926901000000000066e-09 3.434237999999999857e+01 -1.149449000000000076e+01 -2.464907000000000014e-04
1.428142000000000067e+01 9.519670000000000076e-01 3.761420799999999787e+01 1.011582000000000019e-03 3.760144999999999982e+01 4.168771300000000224e+01 4.761773999999999815e-09 4.530122999999999678e+01 -1.740705000000000169e+01 -3.529784000000000220e-04
1.355373400000000039e+01 9.310479999999999867e-01 5.268487799999999766e+01 1.354422999999999998e-03 5.228611399999999776e+01 3.970258599999999660e+01 6.096269000000000178e-09 6.265935000000000343e+01 -2.588841000000000037e+01 -4.920629000000000149e-04
1.286069999999999958e+01 9.036659999999999693e-01 7.333514200000000471e+01 1.796856000000000104e-03 7.228388999999999953e+01 3.781198899999999696e+01 6.968912999999999797e-09 7.691884000000000299e+01 -3.745711000000000013e+01 -6.679801000000000185e-04
1.220066699999999926e+01 8.687120000000000397e-01 1.010194680000000034e+02 2.354981999999999822e-03 9.885295899999999847e+01 3.601142099999999857e+01 7.789804999999999654e-09 9.185166999999999859e+01 -5.321007000000000176e+01 -8.867319999999999933e-04
1.157206399999999924e+01 8.251119999999999566e-01 1.377426660000000140e+02 3.044747999999999899e-03 1.336343679999999949e+02 3.429659199999999686e+01 8.421904000000000079e-09 1.056706999999999965e+02 -7.482143999999999551e+01 -1.153385999999999951e-03
1.097339500000000001e+01 7.718599999999999905e-01 1.858473319999999944e+02 3.882614999999999851e-03 1.784006410000000074e+02 3.266342300000000165e+01 8.889952000000000115e-09 1.183367999999999967e+02 -1.039932000000000016e+02 -1.474391999999999934e-03
1.040323399999999943e+01 7.080570000000000475e-01 2.484162530000000118e+02 4.885569999999999670e-03 2.352322110000000066e+02 3.110802400000000034e+01 9.169368000000000756e-09 1.291955000000000098e+02 -1.434662999999999897e+02 -1.856802999999999969e-03
9.860224000000000544e+00 6.329470000000000374e-01 3.290856430000000046e+02 6.073742000000000030e-03 3.084459279999999808e+02 2.962668999999999997e+01 1.044267000000000029e-08 1.554692000000000007e+02 -1.962438999999999965e+02 -2.313051999999999903e-03
9.343071000000000126e+00 5.459279999999999688e-01 4.307916339999999877e+02 7.473017000000000201e-03 3.955646929999999770e+02 2.821589799999999926e+01 1.039580999999999990e-08 1.633141999999999996e+02 -2.635124999999999886e+02 -2.862448000000000076e-03
8.850543999999999301e+00 4.465689999999999937e-01 5.590933169999999564e+02 9.113117999999999913e-03 4.995960370000000239e+02 2.687228400000000050e+01 1.016540000000000049e-08 1.683358000000000061e+02 -3.531356999999999857e+02 -3.523835999999999809e-03
8.381470999999999449e+00 3.346089999999999898e-01 7.223199519999999438e+02 1.102839000000000076e-02 6.228498530000000528e+02 2.559265200000000107e+01 9.838348000000000238e-09 1.716060999999999979e+02 -4.753161000000000058e+02 -4.319741000000000206e-03
7.934733999999999732e+00 2.099459999999999937e-01 9.257401429999999891e+02 1.324632000000000066e-02 7.610855450000000246e+02 2.437395499999999871e+01 9.330926000000000540e-09 1.713247000000000071e+02 -6.296923000000000457e+02 -5.249789000000000365e-03
7.509272000000000169e+00 7.263300000000000312e-02 1.169999761999999919e+03 1.577916000000000041e-02 9.047832150000000411e+02 2.321329300000000018e+01 8.719079999999999219e-09 1.684292000000000087e+02 -8.110185999999999922e+02 -6.292963999999999850e-03
7.104068999999999967e+00 0.000000000000000000e+00 1.435289944999999989e+03 1.844267999999999949e-02 1.032477300000000014e+03 2.210790000000000077e+01 8.046725999999999536e-09 1.634559999999999889e+02 -9.717320999999999458e+02 -6.974900000000000024e-03
6.718161000000000271e+00 0.000000000000000000e+00 1.682801639000000023e+03 2.095680999999999933e-02 1.120337847999999894e+03 2.105514300000000105e+01 7.338333999999999859e-09 1.566829999999999927e+02 -1.052076000000000022e+03 -6.980252000000000158e-03
6.350629999999999775e+00 0.000000000000000000e+00 1.908225717000000031e+03 2.330712000000000061e-02 1.169769017000000076e+03 2.005251799999999918e+01 6.622196999999999606e-09 1.485766999999999882e+02 -1.121651000000000067e+03 -6.919734000000000301e-03
6.000600000000000378e+00 0.000000000000000000e+00 2.107007333999999901e+03 2.548846000000000098e-02 1.186761940999999979e+03 1.909763799999999989e+01 5.956002999999999828e-09 1.403936999999999955e+02 -1.176541999999999916e+03 -6.811242999999999811e-03
