3.402526900000000154e+01 1.000000000000000000e+00 2.980371699999999890e+01 3.654331999999999828e-04 8.306218900000000360e+01 9.554893300000000522e+01 1.149745999999999936e-12 4.361018000000000359e-03 -4.791477000000000203e-05 -1.141548999999999942e-09
3.235739900000000091e+01 1.000000000000000000e+00 2.714231799999999950e+01 3.582624999999999872e-04 8.052044600000000685e+01 9.099898399999999299e+01 1.227402999999999915e-12 4.860579000000000288e-03 -1.581417000000000109e-04 -3.633183000000000191e-09
3.076895299999999978e+01 9.999989999999999712e-01 2.472579899999999853e+01 3.515018999999999761e-04 7.762517900000000282e+01 8.666570500000000266e+01 1.855184000000000065e-12 7.667638000000000058e-03 -5.022221000000000107e-04 -1.131588999999999989e-08
2.925614699999999857e+01 9.999970000000000248e-01 2.253402600000000078e+01 3.451427999999999983e-04 7.382931399999999655e+01 8.253876999999999953e+01 3.745455000000000018e-12 1.612478999999999996e-02 -1.496839999999999933e-03 -3.402678000000000024e-08
2.781538000000000110e+01 9.999919999999999920e-01 2.054974800000000101e+01 3.392124999999999850e-04 6.804893699999999512e+01 7.860835699999999804e+01 8.541024000000000180e-12 3.825921000000000183e-02 -4.216723999999999820e-03 -9.715360999999999906e-08
2.644322000000000017e+01 9.999759999999999760e-01 1.875996500000000111e+01 3.338120999999999883e-04 5.893320400000000348e+01 7.486510499999999979e+01 1.964581999999999878e-11 9.153857999999999440e-02 -1.110487999999999927e-02 -2.594029999999999836e-07
2.513640200000000036e+01 9.999379999999999935e-01 1.715858899999999920e+01 3.291861000000000093e-04 4.694820299999999946e+01 7.130010500000000206e+01 4.255842999999999802e-11 2.063677999999999901e-01 -2.740160999999999986e-02 -6.458183000000000225e-07
2.389181299999999908e+01 9.998500000000000165e-01 1.575055300000000003e+01 3.258363000000000231e-04 3.481947100000000006e+01 6.790486699999999587e+01 8.719178000000000473e-11 4.401374000000000120e-01 -6.320454999999999823e-02 -1.499043000000000091e-06
2.270648999999999873e+01 9.996629999999999683e-01 1.455791199999999996e+01 3.246879000000000258e-04 2.569834000000000174e+01 6.467130400000000634e+01 1.652326000000000090e-10 8.691934999999999523e-01 -1.366477000000000108e-01 -3.252179999999999837e-06
2.157760999999999996e+01 9.992879999999999541e-01 1.363002799999999937e+01 3.273662000000000100e-04 1.992166399999999982e+01 6.159172000000000224e+01 2.936393000000000160e-10 1.613094999999999946e+00 -2.799438000000000204e-01 -6.670363000000000157e-06
2.050248699999999857e+01 9.985849999999999449e-01 1.305011299999999963e+01 3.363853999999999998e-04 1.666320400000000035e+01 5.865878500000000173e+01 4.901063999999999651e-10 2.822575000000000056e+00 -5.401960999999999569e-01 -1.284545000000000082e-05
1.947855900000000062e+01 9.973330000000000251e-01 1.295170500000000047e+01 3.555548999999999862e-04 1.502606800000000042e+01 5.586551000000000045e+01 8.063861999999999714e-10 4.896637000000000128e+00 -9.927139000000000379e-01 -2.347360999999999903e-05
1.850339100000000059e+01 9.952189999999999648e-01 1.353476200000000063e+01 3.902862999999999905e-04 1.484563600000000072e+01 5.320525099999999696e+01 1.212041999999999897e-09 7.827448999999999657e+00 -1.748016999999999932e+00 -4.088514000000000205e-05
1.757465900000000047e+01 9.918099999999999694e-01 1.508018000000000036e+01 4.476977999999999947e-04 1.595917999999999992e+01 5.067167100000000346e+01 1.733149000000000050e-09 1.201543999999999990e+01 -2.958028000000000102e+00 -6.794741999999999395e-05
1.669015299999999868e+01 9.865439999999999765e-01 1.796916300000000177e+01 5.365841999999999574e-04 1.857551099999999877e+01 4.825873800000000102e+01 2.386681000000000188e-09 1.790128999999999948e+01 -4.829701000000000022e+00 -1.079960000000000007e-04
1.584776500000000077e+01 9.787200000000000344e-01 2.272773600000000016e+01 6.681677999999999489e-04 2.313535600000000159e+01 4.596070300000000231e+01 3.124060000000000067e-09 2.545792000000000144e+01 -7.667436000000000362e+00 -1.658124999999999985e-04
1.504548999999999914e+01 9.675089999999999524e-01 3.001070100000000096e+01 8.550174000000000446e-04 3.021713199999999944e+01 4.377209700000000225e+01 3.926902000000000384e-09 3.475806000000000040e+01 -1.182548000000000066e+01 -2.456528999999999939e-04
1.428142000000000067e+01 9.519619999999999749e-01 4.068098700000000179e+01 1.110632000000000069e-03 4.061354800000000154e+01 4.168771300000000224e+01 4.761760000000000315e-09 4.562740000000000151e+01 -1.783942000000000050e+01 -3.518522000000000056e-04
1.355373400000000039e+01 9.310420000000000362e-01 5.581363300000000294e+01 1.450480000000000085e-03 5.533538300000000021e+01 3.970258599999999660e+01 6.096251000000000231e-09 6.292327000000000226e+01 -2.637386000000000053e+01 -4.907186000000000013e-04
1.286069999999999958e+01 9.036560000000000148e-01 7.649200999999999340e+01 1.889927000000000013e-03 7.532859700000000203e+01 3.781198899999999696e+01 6.968894999999999849e-09 7.710451999999999373e+01 -3.794339000000000084e+01 -6.664963999999999568e-04
1.220066699999999926e+01 8.687000000000000277e-01 1.042612079999999963e+02 2.444898000000000036e-03 1.019415269999999936e+02 3.601142099999999857e+01 7.789783999999999577e-09 9.198229999999999507e+01 -5.382285999999999859e+01 -8.848280000000000468e-04
1.157206399999999924e+01 8.250960000000000516e-01 1.411059600000000103e+02 3.131338000000000003e-03 1.367891750000000002e+02 3.429659199999999686e+01 8.421884000000000321e-09 1.057613999999999947e+02 -7.554653999999999314e+01 -1.150977999999999984e-03
1.097339500000000001e+01 7.718399999999999705e-01 1.893462210000000141e+02 3.965722999999999991e-03 1.816172799999999938e+02 3.266342300000000165e+01 8.889933000000000676e-09 1.183990000000000009e+02 -1.048071999999999946e+02 -1.471422000000000008e-03
