2.389e+01 -2.000e+00 1.954e+00 5.530e+01 5.000e+00 3.602e+00 1.044e-03
1.286e+01 -4.000e+00 1.954e+00 5.730e+01 4.000e+00 2.602e+00 4.173e-01
1.850e+01 -2.000e+00 1.477e+00 5.630e+01 4.000e+00 3.602e+00 8.733e-03
1.428e+01 -8.000e+00 1.699e+00 5.630e+01 5.000e+00 3.000e+00 4.104e-03
2.926e+01 -6.000e+00 1.699e+00 5.730e+01 4.000e+00 2.602e+00 2.224e-04
1.948e+01 -4.000e+00 1.699e+00 5.630e+01 4.000e+00 4.602e+00 7.090e-03
2.926e+01 -6.000e+00 1.477e+00 5.530e+01 5.000e+00 2.602e+00 2.224e-04
1.669e+01 -8.000e+00 1.176e+00 5.630e+01 4.398e+00 3.602e+00 3.357e-03
7.510e+00 -2.000e+00 1.477e+00 5.530e+01 4.699e+00 2.602e+00 4.856e-01
1.286e+01 -4.000e+00 1.954e+00 5.730e+01 4.000e+00 3.602e+00 4.173e-01
2.644e+01 -4.000e+00 2.021e+00 5.630e+01 4.398e+00 3.602e+00 2.483e-04
6.350e+00 -6.000e+00 1.477e+00 5.530e+01 4.000e+00 2.602e+00 1.079e+00
7.930e+00 -2.000e+00 1.477e+00 5.530e+01 5.000e+00 2.602e+00 2.027e-01
1.428e+01 -8.000e+00 1.176e+00 5.730e+01 5.000e+00 3.000e+00 2.003e-03
1.286e+01 -8.000e+00 1.954e+00 5.630e+01 5.000e+00 2.602e+00 1.887e-02
1.505e+01 -4.000e+00 1.954e+00 5.530e+01 4.000e+00 4.602e+00 1.306e-01
1.850e+01 -2.000e+00 1.477e+00 5.630e+01 4.875e+00 3.602e+00 9.175e-04
1.220e+01 -6.000e+00 1.477e+00 5.530e+01 4.699e+00 2.602e+00 3.292e-02
1.220e+01 -4.000e+00 1.176e+00 5.630e+01 4.699e+00 2.602e+00 1.908e-02
8.850e+00 -6.000e+00 1.176e+00 5.730e+01 5.000e+00 2.602e+00 7.434e-02
1.505e+01 -8.000e+00 1.954e+00 5.730e+01 4.699e+00 4.602e+00 1.369e-02
3.236e+01 -8.000e+00 1.176e+00 5.530e+01 5.000e+00 3.602e+00 2.278e-04
1.948e+01 -2.000e+00 1.954e+00 5.630e+01 5.000e+00 2.602e+00 9.391e-04
3.077e+01 -2.000e+00 2.021e+00 5.630e+01 4.000e+00 3.602e+00 1.252e-03
2.514e+01 -2.000e+00 1.477e+00 5.530e+01 5.000e+00 2.602e+00 1.077e-03
2.389e+01 -2.000e+00 1.954e+00 5.630e+01 4.699e+00 2.602e+00 1.044e-03
7.510e+00 -4.000e+00 1.699e+00 5.530e+01 4.000e+00 2.602e+00 1.079e+00
1.286e+01 -2.000e+00 1.477e+00 5.730e+01 4.000e+00 2.602e+00 1.584e-01
2.926e+01 -6.000e+00 1.477e+00 5.530e+01 5.000e+00 3.602e+00 2.224e-04
7.510e+00 -8.000e+00 1.477e+00 5.530e+01 4.699e+00 3.602e+00 4.850e-01
7.510e+00 -4.000e+00 1.699e+00 5.730e+01 4.699e+00 3.602e+00 8.180e-01
8.380e+00 -8.000e+00 1.176e+00 5.530e+01 5.000e+00 2.602e+00 8.090e-02
2.514e+01 -8.000e+00 1.954e+00 5.530e+01 4.000e+00 4.602e+00 2.148e-04
1.157e+01 -4.000e+00 1.477e+00 5.530e+01 4.000e+00 3.602e+00 2.540e-01
2.644e+01 -6.000e+00 1.176e+00 5.630e+01 4.000e+00 4.602e+00 2.180e-04
1.585e+01 -3.000e+00 1.477e+00 5.630e+01 4.699e+00 2.602e+00 3.348e-03
1.757e+01 -4.000e+00 2.021e+00 5.630e+01 4.398e+00 3.602e+00 9.175e-03
1.948e+01 -8.000e+00 1.176e+00 5.530e+01 4.699e+00 3.602e+00 2.040e-04
1.757e+01 -2.000e+00 1.699e+00 5.530e+01 4.000e+00 4.602e+00 2.070e-02
1.757e+01 -6.000e+00 1.699e+00 5.630e+01 4.699e+00 3.602e+00 1.495e-03
7.510e+00 -2.000e+00 1.477e+00 5.530e+01 4.699e+00 3.602e+00 4.856e-01
2.644e+01 -4.000e+00 1.477e+00 5.730e+01 4.000e+00 4.602e+00 2.483e-04
9.340e+00 -4.000e+00 1.477e+00 5.730e+01 4.000e+00 4.602e+00 7.012e-01
2.158e+01 -4.000e+00 1.477e+00 5.630e+01 5.000e+00 4.602e+00 2.321e-04
1.585e+01 -6.000e+00 1.954e+00 5.530e+01 5.000e+00 4.602e+00 2.009e-03
2.782e+01 -4.000e+00 1.954e+00 5.530e+01 5.000e+00 3.602e+00 2.461e-04
1.286e+01 -6.000e+00 1.477e+00 5.630e+01 4.699e+00 4.602e+00 2.209e-02
6.000e+00 -2.000e+00 1.954e+00 5.730e+01 5.000e+00 4.602e+00 1.066e+00
8.380e+00 -8.000e+00 1.176e+00 5.630e+01 4.000e+00 2.602e+00 4.952e-01
8.850e+00 -2.000e+00 1.954e+00 5.530e+01 4.000e+00 3.602e+00 1.079e+00
1.585e+01 -8.000e+00 1.176e+00 5.530e+01 4.699e+00 3.602e+00 1.863e-03
1.040e+01 -2.000e+00 1.954e+00 5.530e+01 4.699e+00 2.602e+00 2.871e-01
3.236e+01 -4.000e+00 1.954e+00 5.530e+01 4.000e+00 4.602e+00 2.558e-04
6.720e+00 -3.000e+00 1.699e+00 5.730e+01 4.699e+00 4.000e+00 9.987e-01
7.100e+00 -6.000e+00 1.176e+00 5.630e+01 4.875e+00 3.602e+00 2.235e-01
6.350e+00 -6.000e+00 1.477e+00 5.530e+01 4.000e+00 3.602e+00 1.079e+00
1.157e+01 -4.000e+00 1.954e+00 5.530e+01 5.000e+00 4.602e+00 4.907e-02
3.077e+01 -2.000e+00 1.477e+00 5.530e+01 5.000e+00 4.602e+00 1.250e-03
1.286e+01 -6.000e+00 1.699e+00 5.530e+01 4.699e+00 2.602e+00 3.362e-02
9.340e+00 -4.000e+00 1.477e+00 5.530e+01 4.699e+00 3.602e+00 1.772e-01
7.930e+00 -2.000e+00 1.954e+00 5.530e+01 4.000e+00 4.602e+00 1.079e+00
9.860e+00 -2.000e+00 1.699e+00 5.630e+01 4.875e+00 3.602e+00 1.371e-01
3.403e+01 -4.000e+00 1.176e+00 5.530e+01 4.699e+00 2.602e+00 2.601e-04
2.271e+01 -4.000e+00 1.954e+00 5.730e+01 4.000e+00 2.602e+00 2.012e-03
1.355e+01 -6.000e+00 1.477e+00 5.630e+01 5.000e+00 2.602e+00 4.705e-03
9.340e+00 -2.000e+00 1.477e+00 5.530e+01 4.699e+00 4.602e+00 1.777e-01
6.720e+00 -2.000e+00 1.477e+00 5.630e+01 4.398e+00 3.602e+00 9.508e-01
2.389e+01 -8.000e+00 1.176e+00 5.530e+01 4.000e+00 3.602e+00 2.126e-04
1.286e+01 -2.000e+00 2.021e+00 5.630e+01 4.398e+00 3.602e+00 1.721e-01
1.850e+01 -8.000e+00 1.176e+00 5.630e+01 4.699e+00 3.602e+00 2.051e-04
8.850e+00 -8.000e+00 1.176e+00 5.530e+01 5.000e+00 4.602e+00 6.100e-02
8.380e+00 -3.000e+00 1.477e+00 5.630e+01 4.000e+00 2.602e+00 8.717e-01
6.000e+00 -2.000e+00 1.699e+00 5.730e+01 4.699e+00 3.602e+00 1.069e+00
1.505e+01 -4.000e+00 1.176e+00 5.730e+01 4.699e+00 4.602e+00 3.783e-03
1.505e+01 -4.000e+00 1.954e+00 5.630e+01 4.398e+00 3.602e+00 3.929e-02
6.720e+00 -2.000e+00 1.176e+00 5.530e+01 5.000e+00 4.602e+00 2.131e-01
3.236e+01 -8.000e+00 1.699e+00 5.730e+01 5.000e+00 4.602e+00 2.278e-04
1.355e+01 -4.000e+00 1.477e+00 5.730e+01 5.000e+00 4.602e+00 5.238e-03
2.782e+01 -6.000e+00 1.477e+00 5.730e+01 4.699e+00 4.602e+00 2.202e-04
1.040e+01 -8.000e+00 1.699e+00 5.685e+01 4.000e+00 3.602e+00 6.902e-01
