1.040000000000000036e+01 7.220032246019932876e-01
1.097000000000000064e+01 5.725955542379946861e-01
1.157000000000000028e+01 4.391191322079958659e-01
1.219999999999999929e+01 3.286344839779969385e-01
1.285999999999999943e+01 2.413305090979977752e-01
1.355000000000000071e+01 1.734378519759984250e-01
1.427999999999999936e+01 1.215606384159989284e-01
1.505000000000000071e+01 8.282867468399919553e-02
1.584999999999999964e+01 5.461571732199949764e-02
1.669000000000000128e+01 3.489136602399969811e-02
1.757000000000000028e+01 2.158204344399975230e-02
1.850000000000000000e+01 1.293800003599993725e-02
1.948000000000000043e+01 7.574332241999984748e-03
2.050000000000000000e+01 4.312306869999928127e-03
2.157999999999999829e+01 2.410358258000021552e-03
2.271000000000000085e+01 1.334170536000003687e-03
2.389000000000000057e+01 2.709359259999988279e-04
2.514000000000000057e+01 2.547445360000127109e-04
2.644000000000000128e+01 2.482679799999464140e-04
2.782000000000000028e+01 2.482679799999464140e-04
2.926000000000000156e+01 2.504268320000084297e-04
3.076999999999999957e+01 2.525856839999506952e-04
3.235999999999999943e+01 2.558239620000437729e-04
3.403000000000000114e+01 2.601416660000480541e-04
6.000000000000000000e+00 1.079425999999990005e+00
6.349999999999999645e+00 1.079425999999990005e+00
6.719999999999999751e+00 1.079425999999990005e+00
7.099999999999999645e+00 1.079425999999990005e+00
7.509999999999999787e+00 1.079424920573989866e+00
7.929999999999999716e+00 1.078707102283990027e+00
8.380000000000000782e+00 1.070418190029990058e+00
8.849999999999999645e+00 1.041338453589990332e+00
9.339999999999999858e+00 9.766020380919909760e-01
9.859999999999999432e+00 8.669636598459918853e-01
