1.040000000000000036e+01 2.628257999999999983e-02 9.093539000000000483e-02
1.040000000000000036e+01 4.415427999999999714e-02 4.589787000000000172e-01
1.040000000000000036e+01 6.232185999999999976e-02 9.461178999999999562e-01
1.040000000000000036e+01 9.020585000000000409e-02 1.900630999999999959e+00
1.040000000000000036e+01 1.352297000000000082e-01 4.621621000000000201e+00
1.040000000000000036e+01 2.038964000000000054e-01 9.659701000000000093e+00
1.040000000000000036e+01 3.056348999999999871e-01 1.548066999999999993e+01
1.040000000000000036e+01 4.586450999999999723e-01 2.140097000000000094e+01
1.040000000000000036e+01 6.883943999999999619e-01 2.573011999999999944e+01
1.040000000000000036e+01 1.032767999999999908e+00 2.998905999999999850e+01
1.040000000000000036e+01 1.549323000000000006e+00 3.828902000000000072e+01
1.040000000000000036e+01 2.237315999999999860e+00 6.042784999999999940e+01
1.040000000000000036e+01 2.922752000000000017e+00 9.273417000000000598e+01
1.097000000000000064e+01 2.628257999999999983e-02 4.295973000000000153e-02
1.097000000000000064e+01 4.415427999999999714e-02 1.514351999999999920e-01
1.097000000000000064e+01 6.232185999999999976e-02 4.738962999999999925e-01
1.097000000000000064e+01 9.020585000000000409e-02 1.104419000000000040e+00
1.097000000000000064e+01 1.352297000000000082e-01 2.754722999999999811e+00
1.097000000000000064e+01 2.038964000000000054e-01 6.159908999999999857e+00
1.097000000000000064e+01 3.056348999999999871e-01 1.118091000000000079e+01
1.097000000000000064e+01 4.586450999999999723e-01 1.793395999999999901e+01
1.097000000000000064e+01 6.883943999999999619e-01 2.369639000000000095e+01
1.097000000000000064e+01 1.032767999999999908e+00 2.902064999999999984e+01
1.097000000000000064e+01 1.549323000000000006e+00 3.809993999999999659e+01
1.097000000000000064e+01 2.237315999999999860e+00 6.024286000000000030e+01
1.097000000000000064e+01 2.922752000000000017e+00 9.097816000000000258e+01
1.157000000000000028e+01 2.628257999999999983e-02 2.390268000000000115e-01
1.157000000000000028e+01 4.415427999999999714e-02 3.656522999999999857e-01
1.157000000000000028e+01 6.232185999999999976e-02 7.955626999999999560e-01
1.157000000000000028e+01 9.020585000000000409e-02 1.174042999999999948e+00
1.157000000000000028e+01 1.352297000000000082e-01 2.151873000000000147e+00
1.157000000000000028e+01 2.038964000000000054e-01 4.234013000000000027e+00
1.157000000000000028e+01 3.056348999999999871e-01 8.116139000000000436e+00
1.157000000000000028e+01 4.586450999999999723e-01 1.419265000000000043e+01
1.157000000000000028e+01 6.883943999999999619e-01 2.037732000000000099e+01
1.157000000000000028e+01 1.032767999999999908e+00 2.620465000000000089e+01
1.157000000000000028e+01 1.549323000000000006e+00 3.527087999999999823e+01
1.157000000000000028e+01 2.237315999999999860e+00 5.546620000000000061e+01
1.157000000000000028e+01 2.922752000000000017e+00 8.282591999999999643e+01
1.219999999999999929e+01 2.628257999999999983e-02 8.372988000000000097e-01
1.219999999999999929e+01 4.415427999999999714e-02 1.412465999999999999e+00
1.219999999999999929e+01 6.232185999999999976e-02 2.312790999999999819e+00
1.219999999999999929e+01 9.020585000000000409e-02 2.466469000000000023e+00
1.219999999999999929e+01 1.352297000000000082e-01 3.002720000000000056e+00
1.219999999999999929e+01 2.038964000000000054e-01 3.944291000000000214e+00
1.219999999999999929e+01 3.056348999999999871e-01 6.436513999999999847e+00
1.219999999999999929e+01 4.586450999999999723e-01 1.084720000000000084e+01
1.219999999999999929e+01 6.883943999999999619e-01 1.616885999999999868e+01
1.219999999999999929e+01 1.032767999999999908e+00 2.155346000000000117e+01
1.219999999999999929e+01 1.549323000000000006e+00 2.973590000000000089e+01
1.219999999999999929e+01 2.237315999999999860e+00 4.677913000000000210e+01
1.219999999999999929e+01 2.922752000000000017e+00 6.899696000000000140e+01
1.285999999999999943e+01 2.628257999999999983e-02 2.215543999999999958e+00
1.285999999999999943e+01 4.415427999999999714e-02 3.879341999999999846e+00
1.285999999999999943e+01 6.232185999999999976e-02 5.738197000000000436e+00
1.285999999999999943e+01 9.020585000000000409e-02 5.590279999999999916e+00
1.285999999999999943e+01 1.352297000000000082e-01 5.737711000000000006e+00
1.285999999999999943e+01 2.038964000000000054e-01 5.353456999999999688e+00
1.285999999999999943e+01 3.056348999999999871e-01 6.086624999999999730e+00
1.285999999999999943e+01 4.586450999999999723e-01 8.137828999999999979e+00
1.285999999999999943e+01 6.883943999999999619e-01 1.148972000000000016e+01
1.285999999999999943e+01 1.032767999999999908e+00 1.541755000000000031e+01
1.285999999999999943e+01 1.549323000000000006e+00 2.163081999999999994e+01
1.285999999999999943e+01 2.237315999999999860e+00 3.423870999999999754e+01
1.285999999999999943e+01 2.922752000000000017e+00 5.041187000000000040e+01
1.355000000000000071e+01 2.628257999999999983e-02 4.992906999999999762e+00
1.355000000000000071e+01 4.415427999999999714e-02 8.890427999999999997e+00
1.355000000000000071e+01 6.232185999999999976e-02 1.231007999999999925e+01
1.355000000000000071e+01 9.020585000000000409e-02 1.167004999999999981e+01
1.355000000000000071e+01 1.352297000000000082e-01 1.109104999999999919e+01
1.355000000000000071e+01 2.038964000000000054e-01 8.684896999999999423e+00
1.355000000000000071e+01 3.056348999999999871e-01 7.017959000000000280e+00
1.355000000000000071e+01 4.586450999999999723e-01 6.364652999999999672e+00
1.355000000000000071e+01 6.883943999999999619e-01 7.145875000000000199e+00
1.355000000000000071e+01 1.032767999999999908e+00 8.905474999999999142e+00
1.355000000000000071e+01 1.549323000000000006e+00 1.236517000000000088e+01
1.355000000000000071e+01 2.237315999999999860e+00 1.996359999999999957e+01
1.355000000000000071e+01 2.922752000000000017e+00 3.043716999999999828e+01
1.427999999999999936e+01 2.628257999999999983e-02 9.485944999999999183e+00
1.427999999999999936e+01 4.415427999999999714e-02 1.719217000000000084e+01
1.427999999999999936e+01 6.232185999999999976e-02 2.299295000000000044e+01
1.427999999999999936e+01 9.020585000000000409e-02 2.148573999999999984e+01
1.427999999999999936e+01 1.352297000000000082e-01 1.963681000000000054e+01
1.427999999999999936e+01 2.038964000000000054e-01 1.419632000000000005e+01
1.427999999999999936e+01 3.056348999999999871e-01 9.382011000000000323e+00
1.427999999999999936e+01 4.586450999999999723e-01 6.372314000000000256e+00
1.427999999999999936e+01 6.883943999999999619e-01 5.032688000000000272e+00
1.427999999999999936e+01 1.032767999999999908e+00 4.894660000000000011e+00
1.427999999999999936e+01 1.549323000000000006e+00 6.206279999999999575e+00
1.427999999999999936e+01 2.237315999999999860e+00 9.956901999999999475e+00
1.427999999999999936e+01 2.922752000000000017e+00 1.559159999999999968e+01
1.505000000000000071e+01 2.628257999999999983e-02 1.384380999999999950e+01
1.505000000000000071e+01 4.415427999999999714e-02 2.595235999999999876e+01
1.505000000000000071e+01 6.232185999999999976e-02 3.446354000000000184e+01
1.505000000000000071e+01 9.020585000000000409e-02 3.231812000000000040e+01
1.505000000000000071e+01 1.352297000000000082e-01 2.954323000000000121e+01
1.505000000000000071e+01 2.038964000000000054e-01 2.106240000000000023e+01
1.505000000000000071e+01 3.056348999999999871e-01 1.337110000000000021e+01
1.505000000000000071e+01 4.586450999999999723e-01 9.781560000000000699e+00
1.505000000000000071e+01 6.883943999999999619e-01 8.682017000000000095e+00
1.505000000000000071e+01 1.032767999999999908e+00 9.329366999999999521e+00
1.505000000000000071e+01 1.549323000000000006e+00 1.205349000000000004e+01
1.505000000000000071e+01 2.237315999999999860e+00 1.621258999999999872e+01
1.505000000000000071e+01 2.922752000000000017e+00 1.965370000000000061e+01
1.584999999999999964e+01 2.628257999999999983e-02 1.295034000000000063e+01
1.584999999999999964e+01 4.415427999999999714e-02 2.614671999999999841e+01
1.584999999999999964e+01 6.232185999999999976e-02 3.547379999999999711e+01
1.584999999999999964e+01 9.020585000000000409e-02 3.435947000000000173e+01
1.584999999999999964e+01 1.352297000000000082e-01 3.276478999999999786e+01
1.584999999999999964e+01 2.038964000000000054e-01 2.474039000000000144e+01
1.584999999999999964e+01 3.056348999999999871e-01 1.745639999999999858e+01
1.584999999999999964e+01 4.586450999999999723e-01 1.684148000000000067e+01
1.584999999999999964e+01 6.883943999999999619e-01 1.990071999999999974e+01
1.584999999999999964e+01 1.032767999999999908e+00 2.581908999999999921e+01
1.584999999999999964e+01 1.549323000000000006e+00 3.651529000000000025e+01
1.584999999999999964e+01 2.237315999999999860e+00 4.729697000000000173e+01
1.584999999999999964e+01 2.922752000000000017e+00 5.093706000000000245e+01
1.669000000000000128e+01 2.628257999999999983e-02 5.136364000000000374e+00
1.669000000000000128e+01 4.415427999999999714e-02 1.275717999999999996e+01
1.669000000000000128e+01 6.232185999999999976e-02 1.870176000000000016e+01
1.669000000000000128e+01 9.020585000000000409e-02 2.000674000000000063e+01
1.669000000000000128e+01 1.352297000000000082e-01 2.178104000000000084e+01
1.669000000000000128e+01 2.038964000000000054e-01 1.983821999999999974e+01
1.669000000000000128e+01 3.056348999999999871e-01 1.833744000000000085e+01
1.669000000000000128e+01 4.586450999999999723e-01 2.341313999999999851e+01
1.669000000000000128e+01 6.883943999999999619e-01 3.258993999999999858e+01
