6.0000e+00 0.0000e+00 0.0000e+00
6.3500e+00 0.0000e+00 0.0000e+00
6.7200e+00 0.0000e+00 0.0000e+00
7.1000e+00 0.0000e+00 0.0000e+00
7.5100e+00 0.0000e+00 0.0000e+00
7.9300e+00 0.0000e+00 0.0000e+00
8.3800e+00 0.0000e+00 0.0000e+00
8.8500e+00 2.0000e-06 0.0000e+00
9.3400e+00 9.4900e-04 1.0000e-02
9.8600e+00 1.0519e-02 1.6000e-01
1.0400e+01 4.4753e-02 7.5000e-01
1.0970e+01 1.2207e-01 2.2200e+00
1.1570e+01 2.5172e-01 4.7300e+00
1.2200e+01 4.1234e-01 7.3800e+00
1.2860e+01 5.6654e-01 8.4100e+00
1.3550e+01 6.9464e-01 6.1000e+00
1.4280e+01 7.9046e-01 -1.1700e+00
1.5050e+01 8.5967e-01 -1.4420e+01
1.5850e+01 9.0851e-01 -3.3710e+01
1.6690e+01 9.4209e-01 -5.7150e+01
1.7570e+01 9.6469e-01 -8.0280e+01
1.8500e+01 9.7915e-01 -9.7730e+01
1.9480e+01 9.8805e-01 -1.0520e+02
2.0500e+01 9.9328e-01 -1.0010e+02
2.1580e+01 9.9625e-01 -8.5670e+01
2.2710e+01 9.9789e-01 -6.4220e+01
2.3890e+01 9.9882e-01 -4.1690e+01
2.5140e+01 9.9967e-01 -2.3620e+01
2.6440e+01 9.9967e-01 -1.2650e+01
2.7820e+01 9.9966e-01 -7.4200e+00
2.9260e+01 9.9965e-01 -5.7300e+00
3.0770e+01 9.9965e-01 -5.7400e+00
3.2360e+01 9.9960e-01 -6.5500e+00
3.4030e+01 9.9964e-01 -7.7400e+00
